id,labels
354513,6 8
283588,0 3 5 8
343653,0 1 2 3 5 6 7
424829,1 2 3 5 6 7
448014,0 3 5 8
236606,0 3 8
165019,0 3 5
340645,0 5 8
289329,1 2 3 4 5 6 7
440005,1 2 3 4 5 6 7
271098,3 5 8
200877,3 5 6 8
24149,8
42309,0 3 8
466760,1 2 3 4 5 6
417246,0 1 5 8
260628,0 1 5 8
12341,6 8
457063,1 2 4 5 6
456782,1 2 4 5 6
66402,1 2 4 5 6
205304,1 2 4 5 6
398300,1 2 5 6
325283,1 2 4 5 6
305988,1 2 3 5 6 7
84981,1 2 3 5 6 7
361887,1 2 4 6 7
319213,2 4 5 6 7
346983,1 2 5 6 7
347041,1 2 3 4 5 6 7
461637,1 2 3 4 5 6 7
71389,6 8
328420,6 8
164737,6 8
65434,8
24696,8
160532,1 2 3 4 5 6
119824,1 2 3 4 5 6
70896,1 2 3 4 5 6
142264,1 2 3 4 5 6
122464,5 6 8
356984,0 1 8
402489,2 5 6
407366,2 4 5 6 7 8
376704,2 4 5 6 7 8
163522,0 8
309532,2 4 5 6 7 8
252394,2 4 5 6 7 8
183903,
105635,1 2 4 5 6
107453,1 2 4 5 6
137843,1 2 4 5 6
357593,1 2 4 5 6
279327,1 2 4 5 6
155576,1 2 4 5 6
140678,1 2 4 5 6
278327,1 2 4 5 6
465440,1 2 4 5 6
214347,1 2 4 5 6
54905,1 2 4 5 6
366972,3 8
29159,8
246418,8
78329,5 8
230409,5 8
331777,0 8
100565,0 8
348568,1 2 5 6 7
301045,0 6 8
126281,3 8
137305,3 8
265033,0 8
328005,3 8
32041,1 2 4 5 6 7
8424,1 2 4 5 6 7
190005,0 3 8
392761,0 1 5 6 8
49584,3 5 6 8
18546,3 5 6 8
202261,3 5 6 8
470344,3 5 6 8
187047,1 2 3 4 5 6 7
406591,1 2 3 5 6 8
306116,1 2 3 4 5 6 7
216076,3 7 8
291667,3 7 8
76620,3 7 8
468310,0 1 3 5
170937,0 1 3 5
31883,1 2 3 4 5 6 7
459325,1 2 3 4 5 6 7
46747,1 2 3 4 5 6 7
58061,0 3 8
286042,3 7 8
420976,3 7 8
398929,3 7 8
246003,3 5 6 8
124602,1 2 5 6
384337,1 2 5 6
2448,1 2 5 6
311304,3 5 6 8
224187,3 5 6 8
157828,1 2 4 5 6 7 8
235839,0 8
116309,1 2 5 6 8
9979,1 2 5 6 8
258511,5 6 8
72772,5 6 8
302458,1 2 4 5 6 7
176667,3 8
26940,3 8
436519,3 8
249194,5 6 8
415887,5 6 8
348429,0 8
68348,0 8
11107,1 2 3 4 5 6 7
419875,0 3 8
417418,1 2 3 4 5 6 7
193621,1 2 3 4 5 6 7
452817,1 2 3 4 5 6 7
149999,3 5 6 8
425246,1 2 3 4 5 6 7
388291,1 2 4 5 6 7 8
83093,1 2 4 5 6 7 8
458830,1 2 4 5 6 7 8
169568,1 2 4 5 6 7 8
1534,1 2 4 5 6 7 8
340708,1 2 4 5 6 7 8
69131,1 6
109161,1 2 4 5 6 7 8
449001,1 6
101330,1 2 4 5 6 7 8
291088,1 2 4 5 6 7 8
417890,1 2 4 5 6 7 8
155030,1 6
271880,1 2 4 5 6 7 8
230010,1 2 4 5 6 7 8
296384,1 6
84093,1 2 4 5 6 7 8
394338,1 2 4 5 6 7 8
203364,0 3 8
396037,1 2 5 6 7 8
293450,1 2 4 5 6 7
139362,0 8
329118,1 2 4 5 6 7
319956,1 2 4 5 6 7
386240,1 2 4 5 6 7
158771,1 3 5 6 7
260989,0 8
144597,1 5 6
376107,1 5 6
234590,1 5 6
80914,
187187,0 1 2 4 5 6 7 8
8217,0 1 2 4 5 6 7 8
138937,1 2 3 5 6 8
104527,2 5 7
111337,1 5 6 7 8
183193,0 1 2 6 8
465223,0 1 2 6 8
82872,0 1 2 6 8
220392,0 1 2 6 8
390248,1 2 4 5 6 7
434624,1 5 6 7
288072,0 3 5 8
243442,8
128983,8
209388,8
173522,2 5 6 8
462205,8
46974,1 2 4 5 6 7
453335,1 2 4 5 6 7
38968,1 2 4 5 6 7
114724,1 2 3 5 6 7
292232,1 2 3 5 6 7
35987,1 2 3 5 6 7
192636,1 2 3 5 6 8
265575,0 3 5 8
425009,0 1 8
320424,0 1 8
41918,0 1 8
231354,3 6 8
203226,0 3 8
94466,0 3 8
103016,1 2 4 5 6 7
37999,1 2 3 5 6 7
213330,1 4 5 6 7 8
10509,0 1 2 3 5 6 7 8
219869,0 1 2 3 5 6 7 8
1847,0 1 2 3 5 6 7 8
147523,0 3 5
45332,0 3 8
174546,0 3 8
245390,1 2 3 4 5 6
42728,1 2 3 4 5 6
152735,1 2 3 4 5 6 7
256598,1 2 4 5 6 8
200960,0 2 5 6
193777,1 2 4 5 6
367457,2 5 6 8
105023,2 5 6 8
6088,0 3 5 6
110449,5 6 8
176327,1 2 5 6 8
235121,1 2 5 6 8
156291,1 2 5 6 8
45346,1 4 5 6 8
130919,1 2 3 4 5 6 7
86582,1 2 3 4 5 6 7
131401,1 2 3 4 5 6 7
38014,1 2 3 4 5 6 7
70808,1 2 4 5 6 7
252088,1 5 6 7
78673,1 5 6 7
199860,0 2 6 8
99891,0 2 6 8
209233,0 1 2 3 5 6 8
103273,0 1 2 3 5 6 8
153257,3 5 6 8
457273,3 5 6 8
212259,1 2 4 5 6 8
123408,0 3 8
309715,1 2 3 4 5 6 7
178735,1 2 3 4 5 6 7
304475,1 2 3 4 5 6 7
14642,5 6 8
452944,5 6 8
97738,5 6 8
434764,8
107894,0 8
414281,8
38365,6 8
74134,1 2 3 4 5 6
88294,0 3 5 8
255247,1 2 3 4 5 6 7
111034,1 2 4 5 6
50819,1 2 4 5 6
308147,1 2 3 4 5 6 7
10771,1 2 3 4 5 6 7
77120,1 2 3 4 5 6 7
60890,1 2 3 4 5 6 7
322123,1 2 3 4 5 6 7
432773,0 1 2 5 6 8
95596,0 1 2 5 6 8
365015,0 1 2 5 6 8
301655,1 2 5 6 8
433056,1 2 5 6 8
5356,8
270425,1 2 3 4 5 6
179204,1 2 3 4 5 6
9940,1 2 3 4 5 6
76814,1 2 3 4 5 6
328427,6 8
84383,3 8
291709,1 2 4 5 6
171785,1 2 4 5 6
352457,6 8
261201,6 8
145171,1 3 6 8
387185,1 2 3 5 6
454785,6 8
445226,8
411401,0 8
202981,0 1 2 5 6 7 8
77784,3 5 6 8
230188,0 8
202132,0 3 8
128252,2 3 5 6 7
365454,2 3 5 6 7
470747,1 2 5 6 8
318354,2 3 5 6 7
202226,1 2 5 6 8
351848,1 2 5 6 8
126608,1 2 5 6 8
237935,2 3 5 6 7
395955,1 2 5 6 8
7506,1 2 5 6 8
22481,5 6 8
296052,0 3 8
458826,1 2 3 4 5 6 7
259907,1 2 3 4 5 6 7
62347,1 2 3 4 5 6 7
123127,1 2 3 4 5 6 7
220613,0 1 6 8
93646,0 3 8
52833,1 2 4 5 6 7
91565,1 2 4 5 6 7
423946,1 2 4 5 6 7
269102,1 2 4 5 6 7
349865,1 2 4 5 6 7
168411,1 2 4 5 6 7
80225,1 2 4 5 6 7
214161,1 2 3 4 5 6 8
31611,1 2 3 4 5 6 8
333170,1 2 3 4 5 6 8
355881,1 2 3 4 5 6 8
52402,1 2 3 4 5 6 8
44938,1 2 3 5 6 7
236573,1 2 3 4 5 6
287760,0 8
206563,0 6 8
188430,0 3 8
247373,1 2 3 4 5 6 7 8
247758,1 2 3 4 5 6 7 8
76099,1 2 3 4 5 6 7 8
290977,1 2 3 4 5 6 7 8
464453,0 8
133974,1 2 3 5 6 7
330586,0 3 8
137346,0 3 5 8
306460,0 3 5 8
202041,6 8
54396,0 3 8
204580,1 2 4 5 6 7
376958,0 3 8
339145,5 8
278329,0 2 3 4 5 6 7
175063,0 8
82323,3 5 6 8
311498,1 2 3 5 6 7
112624,1 2 3 5 6 7
212387,1 2 4 5 6 7
363240,1 2 3 4 5 6 7
176064,1 2 3 4 5 6 7 8
358743,0 1 5 6
437654,1 2 4 5 6 7 8
420097,2 3 4 5 6 7
28493,1 2 3 4 5 6 7
356779,1 2 3 4 5 6 7
205010,1 2 5 6 7
275152,1 2 3 4 5 6 7
185856,1 2 5 6
73631,1 2 5 6
49482,1 2 5 6
36008,1 2 5 6
232681,1 2 4 5 6 7
15554,1 2 3 5 6 7 8
217092,1 2 3 4 5 6 7 8
72901,0 2 3 8
400617,1 2 5 6 7
371927,1 2 5 6 7
220396,0 3 8
164821,0 3 8
276482,1 2 3 4 5 6 7
70098,1 2 3 4 5 6 7
188543,1 2 3 4 5 6 7
4723,1 2 4 5 6 7
213801,1 2 4 5 6 7
470793,1 2 4 5 6 7
96025,1 2 4 5 6 7
69569,1 2 4 5 6 7
260368,1 2 5 6 7
227883,1 2 5 6 7
439047,1 2 3 4 5 6 7
240902,1 2 3 4 5 6 7
300543,6 8
278890,6 8
79288,6 8
429059,6 8
247539,1 2 4 5 6 7 8
447875,1 2 3 4 5 6
369919,0 3 8
451896,0 3 5 8
292957,1 2 4 5 6 7
191733,0 1 2 3 5 6 7
109294,0 3 8
326528,0 3 8
106397,0 1 2 3 5 6 7
309488,0 1 2 3 5 6 7
236403,2 3 4 5 6 7
269530,1 2 3 4 5 6 7
134809,2 3 4 5 6 7
319104,1 2 3 4 5 6 7
20630,1 2 5 6 8
446507,0 8
341886,3 5 6 8
186242,3 5 6 8
137591,3 5 6 8
83066,3 5 6 8
451694,3 5 6 8
222388,1 2 3 4 5 6 7
172139,1 2 3 5 6 7
93949,1 2 3 4 5 6
3576,1 2 3 4 5 6
47635,1 2 3 4 5 6
177817,1 2 3 4 5 6
79638,1 2 3 4 5 6
240345,0 3 8
37674,3 6 8
12797,0 3 8
433219,1 3 6 8
213050,3 6 8
457908,1 2 3 8
172771,0 2 3 5 6
30213,0 2 3 5 6
255071,0 2 3 5 6
70337,0 2 3 5 6
126241,3 6 8
43865,2 3 5 6 8
19274,2 3 5 6 8
156501,0 6 8
238808,6 8
161242,0 3 5 8
153946,0 8
203592,0 6 8
451352,2 5 6
99748,1 2 3 4 5 6
228809,0 3 8
416931,0 3 8
89571,0 3 8
97389,1 2 3 5 6 8
386875,1 2 3 4 5 6 8
271446,1 2 3 4 5 6 8
91487,1 2 3 4 5 6 8
418081,1 2 3 4 5 6 8
390691,1 6 8
130265,8
364148,6 8
350949,6 8
124482,0 2 3 6 8
336146,0 2 3 6 8
129057,0 3 8
269021,0 6 8
389778,1 2 4 5 6 7 8
241866,6 8
454256,0 3 8
346731,0 3 8
386026,1 2 4 5 6 7
1954,1 2 4 5 6 7
305719,1 2 4 5 6 7
200308,0 3 8
439438,1 2 3 4 5 6
243017,5 8
349415,0 3 8
153649,0 3 8
406090,0 3 8
343664,0 3 8
401444,1 2 3 5 6 7 8
145366,0 3 8
441904,1 2 4 5 6
248074,3 8
351483,3 8
244579,3 8
360007,0 3 8
432107,6 8
297917,1 2 5 6 8
347234,1 2 5 6 8
303674,1 2 5 6 8
238644,1 2 5 6 8
406569,3 6 8
74882,0 8
352866,3 5 6 8
417356,1 2 4 5 6 7
153160,1 2 4 5 6 7
429215,3 5 8
418864,6 8
113067,6 8
368176,6 8
82495,5 8
103397,0 1 2 3 4 5 6 7
270721,1 2 4 5 6
2907,1 2 4 5 6
59420,1 2 4 5 6
415965,0 6 8
398876,0 6 8
421833,1 2 4 5 6 7
469824,0 2 5 6 8
300435,0 2 5 6 8
352235,0 3 8
240738,0 2 5 6 8
154765,0 3 5 8
268972,0 3 5 8
128973,1 2 4 5 6 7 8
261266,1 2 4 5 6 7 8
237607,0 1 2 3 5 6 8
416415,0 1 2 3 5 6 8
304563,0 2 3 6 8
87137,0 2 3 6 8
150744,1 2 3 4 5 6 7 8
291749,0 1 2 6 8
273386,0 1 2 6 8
290681,3 8
277996,1 2 4 5 6 7
68852,1 2 4 5 6 7
100639,1 2 4 5 6 7
176065,1 2 4 5 6 7
470308,1 2 4 5 6 7
245521,1 2 4 5 6 7
52581,1 2 4 5 6 7
298606,1 2 4 5 6 7
272200,1 2 4 5 6 7
75033,1 2 4 5 6 7
83649,1 2 4 5 6 7
391185,1 2 4 5 6 7
297977,1 2 4 5 6 7
323004,1 2 4 5 6 7
252847,1 2 4 5 6 7
279579,1 2 4 5 6 7
161106,1 2 4 5 6 7
128758,1 2 4 5 6 7
240703,1 2 4 5 6 7
311676,1 2 4 5 6 7
340814,1 2 5 6 7 8
237335,1 2 5 6 8
159947,1 2 5 6 8
367637,1 2 3 4 5 6 7
398390,1 2 3 4 5 6 7
212177,1 2 3 4 5 6 7
62519,1 2 4 5 6 7 8
26446,1 2 3 4 5 6 7
157954,1 2 3 4 5 6 7
82588,1 2 3 4 5 6 7
388904,1 2 3 4 5 6 7
324195,1 2 3 4 5 6 7
98091,1 2 3 4 5 6 7
150513,1 2 3 4 5 6 7
437366,1 2 3 4 5 6 7
387909,1 2 3 4 5 6 7
170333,1 2 3 4 5 6 7
289163,1 2 4 5 6 7
29521,1 2 4 5 6 8
182183,1 2 4 5 6 7
459339,0 1 2 6 8
433032,0 3 8
268330,0 3 8
430417,0 3 8
357104,0 8
136755,8
24931,8
54337,1 2 4 5 6 7
418811,1 2 4 5 6 7
238883,0 8
262067,3 5 6
468629,0 8
71040,1 2 4 5 6
68281,1 2 4 5 6
143285,1 2 4 5 6
458552,0 3 8
41712,0 3 8
192979,0 3 8
460711,1 2 6 8
425224,1 3 5 6 8
259266,1 2 4 5 6 7
151854,1 2 4 5 6 7
408759,1 2 4 5 6 7
288022,1 2 4 5 6 7
146346,1 2 4 5 6 7
95493,1 2 4 5 6 7
320827,1 2 4 5 6 7
32697,1 2 4 5 6 7
38064,1 2 4 5 6 7
53884,1 2 4 5 6 7
346481,1 2 4 5 6 7
391982,1 2 4 5 6 7
150201,1 2 4 5 6 7
321931,1 2 4 5 6 7
304511,1 2 3 5 6
308265,1 2 3 5 6
262108,0 3 8
386319,0 3 8
138449,0 2 3 5
308610,0 1 8
417042,1 2 5 6 8
198215,0 2 3 5
285866,3 5 6
288975,3 5 6
70255,3 5 6
25661,2 4 5 6
176357,2 4 5 6
190238,5 8
100130,0 2 6 8
106490,1 3 6 8
66865,1 2 3 4 5 6
366064,1 2 5 6 7
458866,1 3 5 6 8
29314,1 2 4 5 6 7
82660,0 5 8
264609,1 2 3 5 6 7
203382,3 8
221880,1 2 5 6 7
269147,1 2 5 6 7
217402,1 2 3 4 5 6
183973,1 2 4 5 6 7
438711,1 2 4 5 6 7
132770,1 2 4 5 6 7
257967,1 2 5 6 7
290965,1 2 4 5 6 7
2807,1 2 5 6 7
421891,1 2 3 4 5 6
73486,1 2 4 5 6 7
132119,1 2 3 5 6 7
187240,8
240799,0 2 6 8
450728,1 2 4 6 7
228800,0 3 8
114985,0 2 6 8
376742,0 2 6 8
437121,0 2 6 8
288678,6 8
230329,1 2 3 4 5 6
352016,1 2 3 4 5 6
267450,0 1 2 4 5 6 8
241383,1 2 3 4 5 6
448479,0 1 2 4 5 6 8
134244,0 1 2 4 5 6 8
375704,6 8
269462,0 3 8
129262,1 2 4 5 6
92309,1 2 3 5 6
356324,1 2 3 5 6
251199,0 3 8
283765,0 3 8
336468,3 5
368630,1 2 3 5 6
160476,1 2 3 5 6
101681,1 2 4 5 6
435260,3 5
387466,0 3 8
246931,1 2 3 4 5 6 7 8
292548,3 5 6
136042,3 5 6
301448,3 5 6
359216,3 5 6
458361,5 8
290354,3
13695,2 4 5 6
209224,0 2 3 5 6 8
7081,0 2 3 5 6 8
202721,0 2 3 5 6 8
343683,1 2 3 4 5 6
381556,0 2 3 5 6 8
81315,1 2 4 5 6 7
229685,1 2 4 5 6 7
56724,1 2 3 5 6 7
35699,1 2 3 5 6 7
352061,1 2 3 5 6 7
266793,1 2 3 5 6 7
39211,1 2 3 5 6 7
200395,1 2 3 5 6 7
128086,1 8
76619,3 5 6 8
345452,2 4 5 6
14383,1 2 5 6 8
461451,1 6 8
147428,1 2 4 5 6 7
141517,1 2 4 5 6 7
70939,1 2 4 5 6 7
200899,1 2 4 5 6 7
465719,1 2 4 5 6 7
273469,1 2 3 4 5 6
353927,1 2 3 4 5 6
435458,6 8
250324,6 8
289259,0 8
161220,0 8
104444,3 6 8
223694,3 6 8
414751,0 2 3 4 5 6 8
186253,0 1 2 3 5 6 7 8
91620,0 1 2 3 5 6 7 8
323101,0 1 2 3 5 6 7 8
256625,1 2 4 5 6 7
101249,1 2 4 5 6 7
237316,1 2 4 5 6 7
183799,1 2 4 5 6 7
309834,1 2 4 5 6 7
180747,1 2 4 5 6 7
266623,1 2 4 5 6 7
28245,6 8
194535,1 2 4 5 6 8
303953,8
421824,0 5 8
399055,5 6 8
360586,5 6 8
122774,1 2 3 4 5 6
12461,1 2 3 4 5 6
188410,1 2 3 4 5 6
100250,3
143287,1 2 3 4 5 6
201499,1 2 3 4 5 6
274057,1 2 3 4 5 6
156592,1 2 3 4 5 6
291735,3
308475,1 2 3 4 5 6
407048,0 3 8
37099,1 2 3 4 5 6
432416,1 2 3 4 5 6
157896,8
467627,3 8
243882,1 2 4 5 6 7
208204,0 3 8
438993,6 8
270347,1 2 3 5 6 7
5321,0 3 8
394803,0 8
428696,0 3 8
299571,3 5 8
390378,0 3 8
439019,0 3 8
286601,1 2 3 5 6 8
261593,0 8
318471,1 2 3 5 6 8
122486,1 2 3 5 6 8
77564,1 2 3 5 6 8
425976,1 2 3 5 6 8
189801,3 5 8
149388,2 3 5 6 8
124981,2 3 5 6 8
254131,2 3 5 6 8
303538,2 3 5 6 8
460023,2 3 5 6 8
375562,3 5 8
157567,0 3 8
222029,3 5 6 8
357139,0 3 8
222839,0 3 8
426230,0 2 6 8
62377,1 5 6
81008,2 3 5 6 8
358233,2 3 5 6 8
403856,1 2 3 4 5 6 7
428747,2 3 5 6 8
11057,2 3 5 6 8
37234,5 8
35563,0 8
435971,3 5 6 8
7534,1 2 3 5 6
334089,1 2 3 4 5 6 7 8
94039,1 2 3 5 6 7
100803,0 2 3 5 8
121906,0 2 3 5 8
431163,0 2 3 5 8
89426,0 2 3 5 8
60314,0 5 8
100055,0 8
53481,1 2 3 4 5 6 7 8
10794,1 5 6
283428,8
194113,8
33603,0 1 2 3 4 5 6 7
25764,1 2 4 5 6 7
393859,1 2 4 5 6 7
203774,3 8
225079,0 3 5 8
279627,0 1 3 5 6 8
184211,1 5 6
86061,1 5 6
132510,1 5 6
383415,0 3 8
118009,6
31005,6
376813,6
308149,1 2 5 6 8
130341,1 2 4 5 6 7 8
208843,1 2 4 5 6 7 8
180503,1 2 4 5 6
337479,1 2 4 5 6
466277,1 2 4 5 6
76167,1 2 4 5 6
202743,1 2 3 5 6 7
134478,1 2 3 5 6 7
81074,1 2 3 5 6 7
234796,1 2 3 5 6 7
82296,1 2 3 5 6 7
157634,1 2 3 5 6 7
394650,1 2 3 5 6 7
428923,1 2 4 5 6 7
89902,1 2 3 5 6 7
434011,1 2 4 5 6 7
268645,1 2 3 5 6 7
252071,1 2 3 5 6 7
400210,1 2 3 5 6 7
369852,1 2 4 5 6 7
4838,1 2 4 5 6 7
141445,3 8
254493,1 2 4 5 6 7 8
452705,1 4 5 6 8
38567,1 2 3 5 6 7
5087,1 4 5 6 8
76839,1 2 3 5 6 7
409526,0 3 8
100837,1 2 3 4 5 6 7
291698,0 3 8
290469,0 3 8
302915,0 3 5 8
433554,1 2 5 6 8
50821,1 5 6 7
114762,1 2 3 4 5 6 7
411719,0 8
418634,0 2 6 8
119053,0 2 6 8
97155,0 1 3 5 6 8
98542,3 5
203158,3 5
48902,3 5
161072,3 5
9025,3 5
102329,3 5 6 8
405828,3 5 6 8
134201,3 5 6 8
395033,0 3 8
132472,1 2 3 4 5 6 7
216173,1 2 3 4 5 6 7
62264,1 2 5 6 8
152621,1 2 3 4 5 6 7
225009,0 1 6 8
438912,0 1 6 8
294297,0 5 6 8
236184,1 2 3 4 5 6 7
194082,1 2 5 6 7 8
232593,1 2 5 6 7 8
37025,1 2 5 6 7 8
27040,1 2 3 4 5 6
305592,3 5 8
31168,1 3 5 6
243901,1 2 3 5 6 8
446740,1 2 3 5 6 7 8
393484,1 2 3 5 6 8
309657,1 2 3 5 6 8
257374,1 2 3 5 6 7 8
14577,1 2 3 5 6 8
385295,1 2 3 4 5 6 7
46859,1 2 3 5 6 8
25526,1 2 3 4 5 6 7
426241,8
98,0 2 3 5 8
4801,1 2 4 5 6 7
124280,1 2 4 5 6 7
206890,1 2 5 6 8
384253,2 3 5 6
32132,1 2 3 4 5 6
306287,1 2 5 6 7
405654,1 2 3 4 5 6
179071,8
16493,1 2 3 4 5 6
107940,5 6 8
407385,1 2 4 5 6 7
359995,1 2 5 6
230641,1 2 5 6 7
375929,0 1 8
249211,1 2 3 4 5 6 7
444627,1 2 3 4 5 6 7
48910,1 2 3 4 5 6 7
51757,1 2 3 4 5 6 7
247878,1 2 3 4 5 6 7
455393,1 2 3 4 5 6 7
196679,1 2 3 4 5 6 7
56434,1 2 3 4 5 6 7
165785,1 2 3 4 5 6 7
258914,1 2 3 4 5 6 7
230663,1 2 4 5 6 7
212869,1 2 4 5 6 7
203509,6 8
450089,6 8
54878,1 2 4 5 6 7
134091,1 2 4 5 6 7
426352,5 6 8
62368,5 6 8
16092,5 6 8
334246,1 2 3 5 6 7
405817,1 2 5 6 8
376293,1 2 5 6 8
269999,1 2 5 6 8
102560,1 2 5 6 8
433229,1 2 5 6 8
4837,1 2 5 6 7
394099,1 2 5 6 7
424962,1 2 4 5 6 7
307880,1 2 4 5 6 7
302996,1 2 3 5 6
306090,1 2 4 5 6 7
356795,3 5 6 7 8
60487,1 2 3 4 5 6
435209,3 5 6 7 8
385287,3 5 6 7 8
7436,1 2 3 5 6 7
471179,1 2 4 5 6
192519,1 2 4 5 6
38887,1 2 4 5 6
284690,1 2 4 5 6
239737,0 3 8
374905,3 5 8
153773,3 5
127954,3 5
292358,3 5
161812,3 5 6 7 8
171567,3 5 6 8
348160,3 5 6 8
341695,3 5 8
181061,3 5 8
284322,3 5 8
377431,1 2 4 5 6 7
280907,1 2 4 5 6 7
325725,0 2 3 6 8
345383,3 5 8
98883,3 8
172652,1 2 3 4 5 6 7
24558,1 2 3 4 5 6 7
333466,1 2 3 4 5 6 7
172443,1 2 5 6 7 8
16071,1 2 5 6 7 8
16464,1 2 5 6 7 8
422491,1 2 5 6 7 8
191050,1 2 5 6 7 8
340801,1 2 3 4 5 6 7
119179,2 5 6
444019,2 5 6 8
281318,2 5 6 8
376356,2 5 6 8
26747,2 5 6 8
326302,8
272093,0 2 6 8
53620,5 8
362586,0 2 6 8
20480,5 8
186467,1 2 3 5 6 8
149649,1 2 3 5 6 8
180570,1 2 3 5 6
359838,2 6
56098,2 6
37219,0 2 3 5 6 8
36569,1 2 4 5 6 7
149633,1 2 4 5 6 7
215696,1 2 4 5 6 7
217192,1 2 3 5 6
425405,5 8
404789,5 8
247664,0 1 2 5 6 8
253084,0 1 2 5 6 8
430705,0 1 2 5 6 8
131136,3 8
112550,0 1 2 5 6 8
224235,0 3 5 8
188356,3 8
261051,3 8
25853,3 8
158393,6 8
361350,2 3 5 6
45629,6 8
208967,5 6 8
117896,5 6 8
449432,2 4 5 6 7
6311,1 2 3 5 6
280167,1 2 3 5 6
445728,2 3 4 5 6 7
374844,6 8
393615,1 2 3 5 6
380415,3 8
338896,6 8
222048,1 2 3 4 5 6 7 8
173452,1 2 3 4 5 6 7 8
316773,1 2 3 4 5 6 7 8
81708,1 2 3 4 5 6 7 8
52502,1 2 3 5 6
335984,1 2 3 5 6
146333,1 2 4 5 6 7
411622,2 5 6
396891,0 6 8
43448,3 8
182055,3 8
307673,3 8
422938,3 8
470428,2 4 5 6 7 8
179037,2 3 4 5 6 7
274514,1 2 4 5 6 7
347748,1 2 4 5 6
401698,1 2 4 5 6
413279,1 2 4 5 6
274258,1 2 4 5 6
76163,1 2 4 5 6
677,1 2 4 5 6
381379,1 2 4 5 6
173610,0 8
382058,0 8
252946,0 8
281169,
116359,2 5 8
15,0 2 3 8
287506,0 2 5 6 8
274887,0 2 5 6 8
208946,0 2 5 6 8
63486,1 2 4 5 6
45279,1 5 6
151972,0 6 8
14600,0 2 3 5 8
58835,3 6 8
383763,2 5 6
470421,3 8
445946,1 2 3 4 5 6
251823,0 1 8
391089,0 3 8
345613,6 8
356222,0 3 8
281904,0 3 8
373747,0 6 8
129404,0 6 8
412529,0 6 8
67295,0 6 8
87091,0 8
455850,0 8
439448,0 6 8
68996,0 6 8
363200,0 6 8
14300,0 6 8
3305,0 6 8
55462,0 6 8
435836,0 6 8
446227,0 6 8
405316,0 8
88894,1 2 3 5 6 8
324319,0 8
299478,0 8
401511,0 8
10369,1 5 6
470952,1 2 3 4 5 6
95325,2 5 6
394287,3 5 6 8
130589,0 3 8
201168,3 6 8
319057,3 6 8
260153,1 2 3 4 5 6
405362,3 6 8
75565,3 6 8
400081,3 6 8
292173,6 8
439138,1 2 4 5 6 7
138707,1 2 4 5 6 7
119520,8
458365,8
213355,0 2 5 6 8
34369,3 8
363750,3
370610,0 5 8
56663,0 3 5 8
371529,0 2 3 5 6 8
295052,1 2 3 4 5 6
62320,1 2 3 4 5 6
426559,0 3 5
267838,0 6 8
89279,0 3 5
437044,1 2 3 4 5 6 7
43706,1 2 3 4 5 6 7
331731,0 6 7 8
54482,0 3 8
403903,0 1 8
285327,0 2 3 5 6 8
230499,0 2 3 5 6 8
369515,6 8
181595,1 2 5 6 8
34549,1 2 5 6 8
108636,1 2 5 6 8
462516,1 2 5 6 8
170318,0 2 3 5 6 8
447632,1 3 6 8
30973,1 3 6 8
443970,1 2 5 6 7
308482,1 2 5 6
340562,2 5 8
180181,2 5 8
272707,1 2 3 4 5 6 7
221616,2 4 5 6
311593,2 4 5 6
136880,1 2 3 5 6
424141,1 2 3 5 6
177117,0 3 8
102924,0 3 8
358899,0 3 8
367778,0 8
361886,0 8
421232,0 8
470162,0 8
233888,0 3 5 8
188179,0 3 5 8
352337,0 1 2 3 5 6
312729,0 1 2 3 5 6
35251,0 1 2 3 5 6
358858,0 1 2 3 5 6
386687,0 1 2 3 5 6
335047,0 1 2 3 5 6
320892,0 1 2 3 5 6
127037,0 1 2 3 5 6
341359,1 6 8
41587,0 3 8
71970,0 2 8
108600,1 2 5 6
399091,0 1 2 6 8
371913,0 1 2 6 8
98754,0 1 2 6 8
332,0 1 2 6 8
218482,0 1 2 6 8
250734,1 2 4 5 6
447307,1 2 5 6 7
225178,1 2 5 6
322180,1 2 3 5 6 7
213269,1 2 3 4 5 6 7
26509,3 8
458842,3 8
444176,1 2 3 4 5 6
163286,0 3 8
176607,1 2 4 5 6
316894,1 2 3 5 6 8
23219,1 2 3 4 5 6 7
458204,0 1 2 3 5 6 7 8
47648,1 2 3 4 5 6 7
409316,1 2 4 5 6 7
384511,1 2 4 5 6 7
12910,1 2 4 5 6 7
386179,1 2 4 5 6 7
167814,1 2 4 5 6 7
143915,1 2 3 5 6 7
192687,1 2 4 5 6
122480,1 2 3 5 6 7
87248,5 8
98574,1 2 3 4 5 6 7
397080,8
376214,1 4 5 6
374939,1 2 3 4 5 6 7
261322,1 2 3 5 6 7
189797,1 2 4 5 6 7
73817,1 2 4 5 6 7 8
79390,1 2 4 5 6 7 8
131819,1 2 4 5 6 7 8
393679,1 2 4 5 6 7 8
3386,1 2 4 5 6 7 8
331159,1 2 4 5 6 7 8
276419,1 2 4 5 6 7 8
259866,1 2 4 5 6 7 8
74518,1 2 4 5 6 7 8
213442,1 2 4 5 6 7 8
291612,1 2 4 5 6 7 8
418568,1 2 4 5 6 7 8
278882,1 2 4 5 6 7 8
13846,1 2 4 5 6 7 8
407716,1 2 4 5 6 7 8
415224,1 2 4 5 6 7 8
398975,1 2 5 6 8
114326,1 2 5 6 8
